type,frame,parent,children,x,y,tid,from,to
differentiation,97,,,1410.2249822569197,915.790631653655,46054.0,2.0,1.0
differentiation,97,,,1097.4953703703704,911.1138888888889,46067.0,1.0,2.0
differentiation,97,,,262.1949458483754,907.4,46078.0,1.0,2.0
differentiation,97,,,299.8517298187809,922.5135914332784,46079.0,2.0,1.0
differentiation,97,,,1239.8680942184153,905.3802997858672,46083.0,1.0,2.0
differentiation,97,,,350.22926500337155,962.3465947403911,46113.0,1.0,2.0
differentiation,97,,,1474.8623798076924,974.5258413461538,46115.0,1.0,2.0
differentiation,97,,,172.40666666666667,945.7414814814815,46116.0,1.0,2.0
differentiation,97,,,1446.9339051463169,978.244702320888,46122.0,2.0,1.0
differentiation,97,,,433.7671809256662,978.2019635343619,46131.0,1.0,2.0
differentiation,97,,,1247.8514234875445,987.1832740213523,46146.0,1.0,2.0
differentiation,97,,,104.40996948118006,1002.4796541200407,46152.0,1.0,2.0
differentiation,97,,,482.5844198174707,1018.1336375488918,46162.0,2.0,1.0
differentiation,97,,,647.1988282680337,1054.9941413401684,46195.0,2.0,1.0
differentiation,97,,,929.4302788844622,1050.8735059760957,46202.0,2.0,1.0
differentiation,97,,,848.439239646979,1060.75627970129,46209.0,2.0,1.0
differentiation,97,,,228.24632670700086,1079.1063094209162,46213.0,2.0,1.0
differentiation,97,,,597.016139044072,1063.3178150217257,46215.0,1.0,2.0
differentiation,96,,,181.817215727949,1077.4760892667375,46221.0,2.0,1.0
differentiation,97,,,955.5985592665357,1078.7812704649639,46225.0,1.0,2.0
differentiation,97,,,330.0670103092784,1097.041237113402,46228.0,2.0,1.0
differentiation,97,,,1597.7594339622642,1099.5653638814017,46237.0,1.0,2.0
differentiation,97,,,1055.6943620178042,1124.8658753709199,46243.0,1.0,2.0
differentiation,97,,,295.7679205110007,1119.679914833215,46245.0,1.0,2.0
differentiation,97,,,403.90733309011307,1122.669098869026,46259.0,2.0,1.0
differentiation,97,,,501.0907042253521,1146.35661971831,46260.0,1.0,2.0
differentiation,97,,,1015.3221355728854,1131.3383323335333,46262.0,2.0,1.0
differentiation,97,,,516.4936950706916,1194.3389377149408,46271.0,2.0,1.0
differentiation,97,,,397.2100424328147,1165.432107496464,46285.0,1.0,2.0
differentiation,97,,,582.1993055555556,1180.1402777777778,46289.0,2.0,1.0
differentiation,97,,,621.8414711477488,1185.4381737476222,46290.0,1.0,2.0
differentiation,96,,,15.43270024772915,1178.2196531791908,46293.0,2.0,1.0
differentiation,97,,,880.6484184914842,1188.1788321167883,46307.0,2.0,1.0
differentiation,97,,,923.8301329394387,1196.0819793205317,46313.0,1.0,2.0
differentiation,97,,,986.5806213017752,1229.8039940828403,46327.0,1.0,2.0
differentiation,96,,,881.9642857142857,1227.3956043956043,46333.0,2.0,1.0
differentiation,97,,,769.86638452237,1241.177146311971,46340.0,1.0,2.0
differentiation,97,,,484.9622727272727,1234.6245454545453,46342.0,1.0,2.0
differentiation,97,,,228.46239040147668,1263.0369173973236,46362.0,2.0,1.0
differentiation,97,,,128.53834433722702,1276.3270695784663,46366.0,1.0,2.0
differentiation,97,,,170.47156398104266,1279.6603475513427,46371.0,2.0,1.0
differentiation,97,,,1074.1515544041451,1344.4747409326426,46423.0,2.0,1.0
differentiation,96,,,418.3538647342995,1348.649154589372,46424.0,1.0,2.0
differentiation,97,,,1037.5181382614649,1370.1108829568789,46433.0,2.0,1.0
differentiation,97,,,968.6888217522659,1375.8929650410014,46440.0,1.0,2.0
differentiation,97,,,354.82131223825036,1392.0907398790134,46446.0,2.0,1.0
differentiation,97,,,258.04761904761904,1394.0788912579958,46448.0,1.0,2.0
differentiation,97,,,180.69688109161794,1398.3801169590643,46460.0,1.0,2.0
differentiation,97,,,1030.7329965021377,1404.170229304314,46471.0,1.0,2.0
differentiation,96,,,642.9727472527472,1423.7085714285715,46480.0,1.0,2.0
differentiation,96,,,1221.5850877192981,1437.0078947368422,46492.0,1.0,2.0
differentiation,97,,,544.8206401766005,1468.9243929359823,46493.0,1.0,2.0
differentiation,97,,,508.1172365666434,1438.8136775994417,46501.0,1.0,2.0
differentiation,97,,,1093.9789426523298,1465.5810931899641,46516.0,2.0,1.0
differentiation,97,,,366.4432098765432,1462.745061728395,46520.0,1.0,2.0
differentiation,97,,,492.0619440914867,1488.039707750953,46530.0,2.0,1.0
differentiation,97,,,662.2261208576998,1523.8349577647823,46560.0,2.0,1.0
differentiation,96,,,612.9099307159354,1524.1122401847574,46565.0,1.0,2.0
differentiation,97,,,505.3003492433062,1529.8585564610012,46569.0,1.0,2.0
differentiation,96,,,788.3424518743668,1565.595238095238,46599.0,2.0,1.0
differentiation,97,,,829.4721862871927,1600.882276843467,46618.0,1.0,2.0
differentiation,97,,,983.6995884773662,1597.5220458553792,46622.0,1.0,2.0
differentiation,97,,,1028.520483546004,1608.4029550033579,46623.0,2.0,1.0
differentiation,97,,,525.1787709497206,1611.842333954066,46634.0,2.0,1.0
differentiation,97,,,1270.2294281729428,1624.2873082287308,46640.0,2.0,1.0
differentiation,97,,,796.5351194786386,1635.1636495293267,46652.0,1.0,2.0
differentiation,97,,,1177.7572936064555,1658.6225946617008,46658.0,1.0,2.0
differentiation,97,,,426.32338308457713,1666.5152807391614,46667.0,2.0,1.0
differentiation,97,,,1243.8640061991475,1663.8853157690817,46668.0,1.0,2.0
differentiation,97,,,967.8755499685732,1658.585795097423,46671.0,2.0,1.0
differentiation,97,,,1629.8322147651006,1668.010067114094,46672.0,2.0,1.0
differentiation,97,,,467.9974025974026,1669.6051948051947,46681.0,1.0,2.0
differentiation,97,,,987.7776442307693,1699.6021634615386,46696.0,1.0,2.0
differentiation,97,,,440.56320657759505,1700.459403905447,46702.0,2.0,1.0
differentiation,97,,,580.2853535353536,1701.3594276094277,46706.0,1.0,2.0
differentiation,97,,,1502.3125720876585,1724.0028835063438,46720.0,1.0,2.0
differentiation,97,,,734.7333333333333,1753.2698717948717,46732.0,1.0,2.0
differentiation,97,,,871.25,1736.8042582417581,46737.0,1.0,2.0
differentiation,97,,,1453.8221436984688,1760.1590106007068,46756.0,1.0,2.0
differentiation,97,,,796.4495210022108,1779.7155490051584,46760.0,2.0,1.0
differentiation,97,,,1463.008908685969,1793.7943578322197,46773.0,2.0,1.0
differentiation,97,,,992.279000594884,1810.0434265318263,46783.0,2.0,1.0
differentiation,96,,,1448.5186721991702,1830.8893499308438,46803.0,1.0,2.0
differentiation,97,,,916.2767857142857,1834.2569444444443,46805.0,2.0,1.0
differentiation,97,,,551.581560283688,1831.5744680851064,46807.0,1.0,2.0
differentiation,97,,,1189.3058823529411,1861.5182352941176,46824.0,1.0,2.0
differentiation,97,,,1399.9265734265734,1872.8125874125874,46828.0,1.0,2.0
differentiation,97,,,698.7747747747748,1922.209009009009,46861.0,2.0,1.0
differentiation,97,,,1146.4799774393682,1915.2216582064298,46866.0,1.0,2.0
differentiation,97,,,573.8260276774149,209.0607403367646,46881.0,1.0,2.0
differentiation,97,,,1030.6850173818887,208.3996694591668,46883.0,1.0,2.0
differentiation,97,,,1073.3262307127113,1306.791329904482,46902.0,1.0,2.0
differentiation,97,,,702.6174728529121,1353.393385982231,46905.0,2.0,1.0
differentiation,97,,,146.97032640949556,1382.253921153031,46911.0,2.0,1.0
differentiation,97,,,1406.8860589812332,1604.8498659517427,46919.0,2.0,1.0
differentiation,97,,,354.6530214424951,1631.9428200129955,46920.0,1.0,2.0
differentiation,103,,,479.25685402773365,204.89806287710385,49320.0,1.0,2.0
differentiation,103,,,243.7087912087912,437.1236263736264,49362.0,1.0,2.0
differentiation,103,,,34.64,572.569900990099,49489.0,1.0,2.0
differentiation,106,,,394.62920046349944,599.385863267671,49532.0,2.0,1.0
differentiation,104,,,777.4492140266021,738.6614268440145,49631.0,2.0,1.0
differentiation,107,,,347.15622076707206,977.9953227315248,49878.0,2.0,1.0
differentiation,104,,,1431.4544836956522,1054.2139945652175,49919.0,2.0,1.0
differentiation,103,,,331.4554039874082,1166.8929695697796,50026.0,1.0,2.0
differentiation,103,,,154.01515971846237,1268.8565240931239,50096.0,1.0,2.0
differentiation,105,,,1027.1138377641446,1315.0211315610088,50139.0,2.0,1.0
differentiation,103,,,562.4933333333333,1443.3745454545453,50218.0,1.0,2.0
differentiation,105,,,1471.0609037328095,1481.7701375245579,50254.0,2.0,1.0
differentiation,105,,,583.276119402985,1497.6373134328358,50267.0,2.0,1.0
differentiation,103,,,787.2835195530727,1520.4767225325884,50281.0,1.0,2.0
differentiation,107,,,365.52298850574715,1497.2492163009404,50282.0,2.0,1.0
differentiation,103,,,1364.0544600938968,1542.356807511737,50311.0,2.0,1.0
differentiation,103,,,760.3828362751065,1630.564211807669,50367.0,1.0,2.0
differentiation,103,,,490.13546255506606,1640.0611233480176,50386.0,1.0,2.0
differentiation,103,,,1267.8920047732697,1653.0202863961813,50395.0,1.0,2.0
differentiation,103,,,929.2996910401648,1664.9500514933059,50412.0,1.0,2.0
differentiation,103,,,1038.9390103567318,1784.1726121979286,50503.0,1.0,2.0
differentiation,105,,,967.0621734587252,1811.6718913270638,50530.0,2.0,1.0
differentiation,106,,,1277.1061093247588,1811.4559485530547,50534.0,2.0,1.0
differentiation,106,,,857.7684210526315,1836.4792569659442,50556.0,1.0,2.0
differentiation,106,,,1120.4282115869019,1868.8906801007556,50579.0,2.0,1.0
differentiation,104,,,1587.610465116279,1926.953488372093,50694.0,2.0,1.0
differentiation,106,,,248.25162247357687,223.48683478583348,50759.0,2.0,1.0
differentiation,111,,,655.5164445399828,201.772839638865,50921.0,1.0,2.0
differentiation,110,,,402.9321240491515,565.4464599180808,51075.0,2.0,1.0
differentiation,110,,,36.01504513540622,581.9655633567369,51088.0,2.0,1.0
differentiation,110,,,355.1616766467066,958.0439121756488,51413.0,2.0,1.0
differentiation,111,,,64.94027504911591,1448.0072691552064,51795.0,1.0,2.0
differentiation,111,,,582.6576834862385,1465.2672018348624,51807.0,1.0,2.0
differentiation,110,,,369.16692749087116,1484.003129890454,51816.0,1.0,2.0
differentiation,110,,,784.510552312528,1487.764705882353,51819.0,2.0,1.0
differentiation,111,,,962.027345844504,1781.4686327077748,52087.0,2.0,1.0
differentiation,110,,,1277.5593667546175,1795.3924802110819,52093.0,2.0,1.0
differentiation,110,,,860.1072749691739,1818.1442663378546,52111.0,1.0,2.0
differentiation,110,,,513.2273316062176,1854.0634715025906,52141.0,2.0,1.0
differentiation,111,,,1573.0007727975271,1915.5262751159196,52200.0,1.0,2.0
differentiation,110,,,1014.4504504504505,1927.6891891891892,52208.0,1.0,2.0
differentiation,114,,,283.63211180807747,206.1149994497634,52406.0,2.0,1.0
differentiation,114,,,520.5689104889018,221.40961845350355,52411.0,1.0,2.0
differentiation,114,,,408.2432273262662,535.7926972909305,52539.0,2.0,1.0
differentiation,114,,,38.18037825059102,547.1929078014184,52550.0,2.0,1.0
differentiation,114,,,788.8054354539839,669.5120444718963,52642.0,2.0,1.0
differentiation,115,,,369.4461697722567,1460.4513457556936,53281.0,2.0,1.0
differentiation,115,,,782.3904270295636,1467.129047395589,53286.0,1.0,2.0
differentiation,114,,,322.3665454545455,1489.7141818181817,53308.0,1.0,2.0
differentiation,114,,,1350.5227272727273,1507.062937062937,53331.0,2.0,1.0
differentiation,114,,,644.079754601227,1577.401073619632,53393.0,1.0,2.0
differentiation,115,,,481.3126843657817,1588.2005899705014,53403.0,1.0,2.0
differentiation,115,,,288.9474626865672,1647.8113432835821,53463.0,1.0,2.0
differentiation,114,,,597.42230854606,1730.8390677025527,53531.0,2.0,1.0
differentiation,115,,,283.478329393223,1722.9164696611506,53542.0,1.0,2.0
differentiation,115,,,1024.181410974244,1742.7004479283314,53553.0,1.0,2.0
differentiation,114,,,239.44561933534743,1745.608006042296,53554.0,1.0,2.0
differentiation,114,,,1269.92987012987,1784.972077922078,53593.0,2.0,1.0
differentiation,114,,,1115.2502543234996,1841.4008138351983,53643.0,2.0,1.0
differentiation,119,,,419.5944859276278,499.9529006318208,53918.0,1.0,2.0
differentiation,120,,,796.982634730539,633.2149700598802,54019.0,1.0,2.0
differentiation,119,,,370.6612244897959,902.2112244897959,54234.0,1.0,2.0
differentiation,119,,,37.37843689110197,1111.856462437757,54403.0,1.0,2.0
differentiation,120,,,778.9016933207902,1446.884289746002,54637.0,1.0,2.0
differentiation,119,,,1126.5494923857868,1446.2246192893401,54639.0,2.0,1.0
differentiation,120,,,739.2184163701068,1552.0053380782917,54728.0,1.0,2.0
differentiation,120,,,1313.6182572614107,1579.5165975103735,54760.0,2.0,1.0
differentiation,120,,,909.0536879076768,1600.432513798294,54784.0,1.0,2.0
differentiation,119,,,283.3865182436611,1631.9894867037724,54810.0,1.0,2.0
differentiation,119,,,188.46056955093098,1720.4008762322014,54896.0,1.0,2.0
differentiation,120,,,1014.0347624565469,1726.9721900347624,54903.0,1.0,2.0
differentiation,120,,,1278.3194029850747,1741.5835820895522,54928.0,1.0,2.0
differentiation,119,,,552.9367023991832,1769.1112812659521,54933.0,2.0,1.0
differentiation,119,,,1261.0357634112793,1773.834938101788,54948.0,2.0,1.0
differentiation,120,,,247.49947033898306,1786.8622881355932,54958.0,1.0,2.0
differentiation,119,,,1106.3441860465116,1828.8201550387596,54992.0,1.0,2.0
differentiation,119,,,1571.018772563177,1838.129963898917,55002.0,2.0,1.0
differentiation,119,,,1416.1880674448769,1871.8177691309986,55029.0,2.0,1.0
differentiation,120,,,1553.1923360353721,1899.2240235814297,55137.0,1.0,2.0
differentiation,125,,,508.1515995772889,232.65721971370928,55203.0,1.0,2.0
differentiation,126,,,906.9463722397477,239.40147589004056,55213.0,2.0,1.0
differentiation,126,,,321.06073082861553,508.6659804426145,55293.0,1.0,2.0
differentiation,126,,,1056.2693926638606,522.7131689717378,55311.0,1.0,2.0
differentiation,126,,,755.9461077844311,510.30671989354624,55313.0,1.0,2.0
differentiation,126,,,797.7271268057785,532.7315409309791,55319.0,2.0,1.0
differentiation,126,,,1278.4325290437891,535.9258266309205,55326.0,1.0,2.0
differentiation,126,,,1393.9141039236479,533.50901378579,55328.0,2.0,1.0
differentiation,126,,,1131.4788391777508,559.6021765417171,55334.0,2.0,1.0
differentiation,126,,,1209.6370656370657,550.8339768339769,55338.0,2.0,1.0
differentiation,126,,,718.5565586829528,581.7164099840679,55348.0,1.0,2.0
differentiation,126,,,57.39139603542809,580.9525516659637,55349.0,1.0,2.0
differentiation,126,,,498.37027130301874,598.4356132976691,55367.0,2.0,1.0
differentiation,126,,,258.263335837716,608.965063861758,55372.0,2.0,1.0
differentiation,126,,,753.7773741567203,615.4229372080955,55376.0,2.0,1.0
differentiation,126,,,1121.246037735849,652.5698113207548,55403.0,1.0,2.0
differentiation,126,,,1119.863354037267,699.7029926595144,55434.0,2.0,1.0
differentiation,126,,,1228.2667429879793,697.1700057240985,55438.0,1.0,2.0
differentiation,127,,,898.0105655686762,693.7886886264761,55446.0,1.0,2.0
differentiation,126,,,251.82108357832843,708.2536749265015,55447.0,2.0,1.0
differentiation,126,,,816.6457975986278,729.8722126929674,55471.0,2.0,1.0
differentiation,126,,,333.6054580896686,743.095126705653,55486.0,2.0,1.0
differentiation,126,,,160.89121140142518,779.5182897862232,55501.0,1.0,2.0
differentiation,126,,,1404.9319407008086,765.1677897574124,55504.0,1.0,2.0
differentiation,126,,,506.22767857142856,780.2232142857143,55505.0,2.0,1.0
differentiation,126,,,288.2361222847949,793.188656476267,55511.0,2.0,1.0
differentiation,126,,,1006.5675159235669,797.8407643312102,55520.0,2.0,1.0
differentiation,126,,,569.4025583145223,793.0541760722348,55521.0,1.0,2.0
differentiation,126,,,392.20593931568754,796.7411233053583,55522.0,1.0,2.0
differentiation,126,,,431.0893071686023,815.1405686824189,55531.0,2.0,1.0
differentiation,126,,,309.19614147909965,833.5845659163987,55539.0,1.0,2.0
differentiation,126,,,1002.0078313253013,834.0463855421687,55545.0,1.0,2.0
differentiation,126,,,1438.018484288355,848.2236598890943,55551.0,1.0,2.0
differentiation,126,,,873.326775284353,849.7666769136182,55558.0,2.0,1.0
differentiation,126,,,1040.2552192066805,856.7661795407098,55563.0,2.0,1.0
differentiation,126,,,661.2959048877146,862.6505944517834,55571.0,1.0,2.0
differentiation,126,,,172.3736998514116,868.8153789004458,55576.0,2.0,1.0
differentiation,125,,,365.1559633027523,861.8297655453619,55578.0,2.0,1.0
differentiation,126,,,1147.2885538039752,869.2316655243318,55579.0,2.0,1.0
differentiation,126,,,694.2686645636172,898.2118822292324,55591.0,2.0,1.0
differentiation,126,,,1351.8718770019218,898.1953875720692,55600.0,2.0,1.0
differentiation,126,,,284.1519560297446,884.6317491108956,55601.0,2.0,1.0
differentiation,126,,,142.89973262032086,909.3342245989305,55614.0,1.0,2.0
differentiation,126,,,1389.0511215440793,924.5033907146583,55629.0,1.0,2.0
differentiation,126,,,266.8585271317829,942.1143410852713,55640.0,1.0,2.0
differentiation,126,,,1459.9116465863453,958.1010709504685,55645.0,2.0,1.0
differentiation,126,,,1537.9950138504155,950.1163434903048,55656.0,2.0,1.0
differentiation,126,,,1136.3262174783188,962.0647098065377,55664.0,1.0,2.0
differentiation,126,,,960.5588409225311,983.3211117681846,55666.0,2.0,1.0
differentiation,126,,,1088.7286549707603,975.4345029239767,55674.0,1.0,2.0
differentiation,126,,,1122.7283304246655,1002.5718440954043,55684.0,2.0,1.0
differentiation,126,,,319.6753246753247,1005.4668489405332,55688.0,1.0,2.0
differentiation,126,,,1395.0564071122012,988.9803801348866,55695.0,1.0,2.0
differentiation,126,,,633.8769430051814,1008.151554404145,55698.0,2.0,1.0
differentiation,126,,,1520.7841509433963,1027.9720754716982,55701.0,1.0,2.0
differentiation,126,,,1253.3449101796407,1024.188622754491,55704.0,1.0,2.0
differentiation,126,,,710.6091097308489,1027.3734989648033,55711.0,2.0,1.0
differentiation,125,,,820.2282205084261,1055.2270779777207,55726.0,1.0,2.0
differentiation,126,,,1288.4811800610375,1051.2329603255341,55735.0,2.0,1.0
differentiation,125,,,36.6870095902354,1062.527027027027,55748.0,1.0,2.0
differentiation,126,,,66.6250583294447,1102.8432104526364,55761.0,1.0,2.0
differentiation,126,,,515.8199867637326,1079.6379880873594,55763.0,1.0,2.0
differentiation,126,,,863.3300175541252,1103.2873025160914,55766.0,1.0,2.0
differentiation,126,,,546.6145339652448,1102.3101632438124,55769.0,2.0,1.0
differentiation,126,,,903.7478021978022,1114.5516483516483,55773.0,1.0,2.0
differentiation,126,,,542.6991576413959,1144.1004813477737,55796.0,1.0,2.0
differentiation,125,,,160.57242757242759,1139.3536463536464,55800.0,1.0,2.0
differentiation,126,,,1105.895778364116,1148.2486807387863,55805.0,1.0,2.0
differentiation,126,,,723.4925170068027,1146.8687074829932,55807.0,2.0,1.0
differentiation,126,,,54.94412107101281,1161.9170547147846,55809.0,2.0,1.0
differentiation,126,,,560.3327402135232,1188.955871886121,55823.0,2.0,1.0
differentiation,126,,,969.4667101827677,1197.1710182767624,55825.0,2.0,1.0
differentiation,126,,,696.71714922049,1193.4153674832962,55829.0,1.0,2.0
differentiation,126,,,1047.8735332464146,1197.9511082138201,55841.0,1.0,2.0
differentiation,126,,,601.2358309317964,1224.6224783861671,55853.0,1.0,2.0
differentiation,126,,,1200.3227091633466,1249.3625498007968,55872.0,2.0,1.0
differentiation,126,,,268.5358378645576,1243.365793376174,55873.0,1.0,2.0
differentiation,126,,,390.3080855018587,1271.7416356877322,55896.0,1.0,2.0
differentiation,126,,,1124.8881932021468,1286.5644007155636,55899.0,1.0,2.0
differentiation,126,,,353.83829787234043,1292.4926713947991,55907.0,2.0,1.0
differentiation,126,,,722.346914556962,1326.0977056962026,55908.0,2.0,1.0
differentiation,126,,,586.5296671490594,1305.2181620839362,55912.0,2.0,1.0
differentiation,126,,,1054.3394234673162,1326.3970767356882,55926.0,1.0,2.0
differentiation,126,,,1049.922895357986,1365.345397324941,55951.0,2.0,1.0
differentiation,126,,,157.8143115942029,1377.0126811594203,55965.0,1.0,2.0
differentiation,126,,,1081.233893557423,1385.8711484593837,55969.0,1.0,2.0
differentiation,126,,,353.37839468919736,1458.29993964997,56011.0,1.0,2.0
differentiation,126,,,577.3651551312649,1434.4370525059667,56012.0,2.0,1.0
differentiation,126,,,433.2916368834882,1453.60042887777,56015.0,1.0,2.0
differentiation,126,,,1071.7685794920037,1484.1034807149576,56031.0,2.0,1.0
differentiation,126,,,584.2232277526396,1481.14127702363,56042.0,1.0,2.0
differentiation,126,,,1194.4365426695842,1494.1477024070023,56055.0,2.0,1.0
differentiation,126,,,1129.0246085011186,1489.3542132736764,56060.0,2.0,1.0
differentiation,126,,,672.6953955135773,1508.1133412042502,56072.0,2.0,1.0
differentiation,126,,,1035.873015873016,1509.2838095238096,56077.0,1.0,2.0
differentiation,126,,,507.78664620107446,1527.7452033768227,56088.0,1.0,2.0
differentiation,126,,,609.690336749634,1529.898243045388,56091.0,1.0,2.0
differentiation,126,,,1245.9712362301102,1538.6493268053855,56093.0,2.0,1.0
differentiation,126,,,571.0173553719009,1541.4330578512397,56107.0,1.0,2.0
differentiation,126,,,159.48433048433048,1552.1699905033238,56111.0,1.0,2.0
differentiation,126,,,1004.7767111853088,1550.7366444073455,56112.0,2.0,1.0
differentiation,126,,,1286.0520922288642,1560.6379163108454,56117.0,1.0,2.0
differentiation,126,,,533.5323565323565,1553.321733821734,56119.0,2.0,1.0
differentiation,126,,,803.6644951140065,1567.9602605863192,56129.0,1.0,2.0
differentiation,126,,,895.3837283792441,1562.5874439461884,56135.0,1.0,2.0
differentiation,126,,,515.9865005192108,1592.613707165109,56153.0,1.0,2.0
differentiation,126,,,1288.5743174924166,1594.7057633973711,56158.0,1.0,2.0
differentiation,126,,,134.76137566137567,1591.5682539682539,56160.0,1.0,2.0
differentiation,126,,,264.56535947712416,1613.1760037348272,56161.0,1.0,2.0
differentiation,126,,,489.98695368558384,1625.0345727332028,56180.0,2.0,1.0
differentiation,126,,,1095.82336382829,1621.0316678395495,56184.0,1.0,2.0
differentiation,126,,,1394.2296120348376,1664.061757719715,56216.0,2.0,1.0
differentiation,126,,,1429.984360625575,1657.5041398344067,56217.0,1.0,2.0
differentiation,126,,,499.03783231083844,1661.1349693251534,56221.0,2.0,1.0
differentiation,125,,,162.37791012452627,1691.7628586897672,56244.0,1.0,2.0
differentiation,126,,,1267.2208040842374,1683.7887683471602,56246.0,1.0,2.0
differentiation,126,,,725.53893129771,1685.3045801526719,56248.0,1.0,2.0
differentiation,125,,,994.7111111111111,1701.6900584795321,56255.0,1.0,2.0
differentiation,125,,,1336.6495836002562,1701.9500320307495,56257.0,1.0,2.0
differentiation,125,,,765.5151515151515,1703.780303030303,56262.0,1.0,2.0
differentiation,126,,,1500.5327695560254,1701.1099365750529,56273.0,1.0,2.0
differentiation,126,,,1042.8336660013306,1715.1563539587492,56278.0,2.0,1.0
differentiation,126,,,1198.1240086517664,1728.1348233597694,56284.0,2.0,1.0
differentiation,126,,,1343.5759036144577,1737.6542168674698,56289.0,2.0,1.0
differentiation,126,,,270.1042944785276,1745.014022787029,56298.0,2.0,1.0
differentiation,126,,,1022.00147275405,1752.598674521355,56304.0,1.0,2.0
differentiation,126,,,1383.8239116309292,1759.5165692007797,56309.0,1.0,2.0
differentiation,126,,,1067.4811738648948,1745.7004429678848,56311.0,1.0,2.0
differentiation,125,,,223.7595744680851,1761.997340425532,56313.0,1.0,2.0
differentiation,126,,,550.7385093167702,1784.3652173913044,56331.0,1.0,2.0
differentiation,126,,,1368.0883116883117,1794.7597402597403,56341.0,2.0,1.0
differentiation,126,,,1038.0581057524696,1789.2521789657176,56348.0,2.0,1.0
differentiation,125,,,1082.4407862407863,1800.204914004914,56356.0,1.0,2.0
differentiation,126,,,964.3732460243218,1811.3264733395697,56360.0,2.0,1.0
differentiation,125,,,802.9577706849988,1831.8472870120304,56361.0,1.0,2.0
differentiation,126,,,724.7821888412017,1813.0289699570815,56362.0,1.0,2.0
differentiation,126,,,560.3327188940092,1815.942857142857,56367.0,2.0,1.0
differentiation,126,,,596.5929847782925,1802.5684976836533,56368.0,1.0,2.0
differentiation,126,,,1439.578979717271,1810.3122311001844,56369.0,1.0,2.0
differentiation,126,,,1154.1785009861933,1825.8984220907298,56373.0,1.0,2.0
differentiation,126,,,999.0578616352201,1822.2069182389937,56377.0,1.0,2.0
differentiation,126,,,1194.2001105583195,1830.317302377004,56379.0,2.0,1.0
differentiation,127,,,1164.2942191544435,1854.5530629853322,56412.0,2.0,1.0
differentiation,126,,,470.69088385006944,1862.7232762609904,56414.0,1.0,2.0
differentiation,125,,,1529.128296507484,1872.4461867426942,56423.0,1.0,2.0
differentiation,126,,,577.0728770595691,1898.1051964512042,56431.0,2.0,1.0
differentiation,126,,,515.9658344283837,1919.4980289093298,56450.0,2.0,1.0
differentiation,126,,,753.9528662420382,1920.271337579618,56453.0,1.0,2.0
differentiation,126,,,1337.547038327526,1923.6794425087107,56455.0,1.0,2.0
differentiation,126,,,858.282700421941,1919.7426160337552,56456.0,1.0,2.0
differentiation,126,,,951.6302931596091,1921.200325732899,56457.0,2.0,1.0
differentiation,126,,,899.9038583175205,1915.9905123339659,56462.0,2.0,1.0
differentiation,126,,,1259.06765523633,1919.690454124189,56466.0,2.0,1.0
differentiation,126,,,1231.5513211382113,746.952743902439,56493.0,2.0,1.0
differentiation,126,,,1314.5669724770642,871.6434250764526,56497.0,1.0,2.0
differentiation,126,,,964.1762513312034,1269.709797657082,56513.0,2.0,1.0
differentiation,126,,,1210.5864898989898,1410.7310606060605,56520.0,1.0,2.0
differentiation,126,,,588.9087635054021,1676.9885954381753,56536.0,1.0,2.0
differentiation,126,,,1486.8736156351792,1860.1543973941368,56544.0,2.0,1.0
differentiation,126,,,368.75100401606426,1921.7710843373493,56552.0,2.0,1.0
differentiation,127,,,996.5406976744187,1672.9968287526426,56766.0,2.0,1.0
differentiation,127,,,1098.9936998854525,1801.4868270332188,56794.0,2.0,1.0
differentiation,127,,,1341.408327736736,1845.933512424446,56810.0,1.0,2.0
differentiation,127,,,973.6236757909705,250.36836118023461,56835.0,1.0,2.0
differentiation,127,,,474.3525498891353,958.0,57023.0,2.0,1.0
differentiation,127,,,1423.3652694610778,1574.0459081836327,57300.0,2.0,1.0
differentiation,127,,,564.109174782163,1641.2583290620196,57325.0,2.0,1.0
differentiation,130,,,523.4873949579832,539.3540616246498,57618.0,2.0,1.0
differentiation,130,,,668.3291139240506,1493.607594936709,58361.0,2.0,1.0
differentiation,130,,,864.8118064802486,1509.526409232135,58373.0,2.0,1.0
differentiation,130,,,998.9087007413187,1535.538431525556,58394.0,2.0,1.0
differentiation,130,,,821.8709114696903,1617.0017444395987,58466.0,2.0,1.0
differentiation,130,,,557.5650201612904,1634.0534274193549,58492.0,2.0,1.0
differentiation,130,,,991.357326478149,1666.348586118252,58530.0,2.0,1.0
differentiation,130,,,921.4744764397906,1852.5307591623036,58715.0,2.0,1.0
differentiation,144,,,138.7722351121423,246.78621571777023,64863.0,1.0,2.0
differentiation,145,,,248.551987030627,237.2614467861368,64866.0,1.0,2.0
differentiation,145,,,499.00751783349705,238.4212122506514,64871.0,1.0,2.0
differentiation,144,,,720.0281631327425,239.02361620192085,64875.0,1.0,2.0
differentiation,146,,,862.5193895870736,295.1307001795332,64878.0,1.0,2.0
differentiation,147,,,954.406552623949,259.9823717019426,64880.0,2.0,1.0
differentiation,147,,,996.8981235121131,262.7241282733511,64881.0,1.0,2.0
differentiation,145,,,1070.7064970467968,270.53044070876877,64882.0,2.0,1.0
differentiation,145,,,224.5811403508772,511.77119883040933,64908.0,1.0,2.0
differentiation,145,,,196.92174280879865,537.8891708967851,64927.0,1.0,2.0
differentiation,145,,,57.07715713975223,529.6505107585308,64929.0,1.0,2.0
